student_code,subject_id,school_year_id,semester_index,evaluated_at_week,subject_category,grade_level,weighted_early_avg,weighted_late_avg,score_slope,score_volatility,max_drop,last_score,max_coefficient_so_far,high_weight_score_count,last_high_weight_score,lms_avg_score,lms_recent_drop,lms_submission_rate,lms_recent_submission_rate,lms_gradebook_gap,daily_absence_rate,unexcused_absent_rate,excused_absent_days,total_late_count,total_demerit_points,repeat_offense_count,severe_sanction_count,actual_final_grade,actual_risk_level,is_at_risk
HS190055,2,2025,2,34,HUMANITIES,9,2.8,2.38,-0.1083,0.796,2.1,1.49,2.9,3,1.47,6.44,-0.83,0.9728,1.0,4.95,0.078,0.048,2,4,1.23,1,1,4.6,HIGH,1
HS190055,3,2025,2,34,HUMANITIES,9,2.59,2.68,-0.0123,0.224,0.59,2.39,2.86,3,2.38,7.33,0.56,0.8322,0.9794,5.05,0.0763,0.0482,2,4,1.25,1,1,4.6,HIGH,1
HS190055,7,2025,2,34,MATH_SCIENCE,9,3.45,3.48,-0.0741,0.4606,0.9,2.91,3.03,3,3.11,6.63,-0.21,0.9101,1.0,4.01,0.0713,0.0505,2,4,1.28,1,1,5.1,MODERATE,0
HS190055,8,2025,2,34,HUMANITIES,9,3.13,2.45,-0.098,0.4884,0.76,2.01,3.04,3,2.05,6.21,1.07,0.6637,0.7475,4.32,0.0734,0.052,2,4,1.25,1,1,4.6,HIGH,1
HS190055,4,2025,2,34,MATH_SCIENCE,9,3.6,3.19,-0.0772,0.3664,0.73,2.84,2.97,3,2.91,7.22,-0.25,0.6669,0.5157,3.96,0.0755,0.0493,2,4,1.29,1,1,5.1,MODERATE,0
HS190055,5,2025,2,34,MATH_SCIENCE,9,3.53,3.21,-0.0983,0.5952,1.07,2.71,3.04,3,2.51,7.01,0.79,0.6822,0.7749,4.38,0.0727,0.0491,2,4,1.19,1,1,5.0,MODERATE,0
HS190055,6,2025,2,34,MATH_SCIENCE,9,3.97,3.37,-0.0679,0.307,0.48,3.31,3.08,3,3.22,6.45,-0.1,0.9616,1.0,3.1,0.0719,0.0492,2,4,1.25,1,1,5.2,MODERATE,0
HS190055,13,2025,2,34,TECHNOLOGY,9,3.45,3.51,-0.0973,0.7541,1.64,2.52,2.89,3,2.62,6.96,-0.18,0.7025,0.7243,4.41,0.0768,0.0512,2,4,1.29,1,1,5.1,MODERATE,0
HS190055,14,2025,2,34,TECHNOLOGY,9,3.5,3.27,-0.0618,0.4223,1.06,2.93,3.05,3,2.89,6.42,-0.02,0.8453,0.7283,3.73,0.0729,0.0492,2,4,1.23,1,1,5.1,MODERATE,0
HS190055,9,2025,2,34,HUMANITIES,9,3.08,2.51,-0.1176,0.6116,1.26,1.78,2.94,3,1.83,7.26,0.28,0.6202,0.4766,5.22,0.0744,0.0497,2,4,1.19,1,1,4.6,HIGH,1
HS280056,106,2025,2,34,MATH_SCIENCE,8,7.63,5.36,-0.1824,0.9692,1.65,5.19,2.87,3,4.91,6.18,0.05,0.6946,0.7639,1.36,0.1417,0.0899,4,3,0.06,0,0,6.8,LOW,0
HS280056,2,2025,2,34,HUMANITIES,8,8.08,6.82,-0.1702,0.7993,1.15,6.01,2.98,3,6.2,6.44,-0.03,0.6726,0.4989,0.05,0.1348,0.0851,4,3,0.06,0,0,7.4,LOW,0
HS280056,3,2025,2,34,HUMANITIES,8,7.56,6.55,-0.2268,1.049,1.86,5.34,2.88,3,5.32,6.52,0.69,0.4849,0.4939,1.28,0.1443,0.0846,4,3,0.06,0,0,7.3,LOW,0
HS280056,7,2025,2,34,MATH_SCIENCE,8,6.79,5.34,-0.1733,0.8111,0.96,5.06,2.85,3,5.21,6.67,-0.02,0.4418,0.5112,1.77,0.1371,0.0864,4,3,0.06,0,0,6.8,LOW,0
HS280056,8,2025,2,34,HUMANITIES,8,8.08,6.45,-0.1609,0.7309,1.13,6.14,2.89,3,6.45,6.53,0.45,0.6423,0.503,0.03,0.1311,0.087,4,3,0.06,0,0,7.5,LOW,0
HS280056,4,2025,2,34,MATH_SCIENCE,8,6.77,5.08,-0.1656,0.7995,1.34,5.15,2.91,3,4.86,7.13,-0.67,0.8261,1.0,2.09,0.1348,0.0888,4,3,0.06,0,0,6.7,LOW,0
HS280056,5,2025,2,34,MATH_SCIENCE,8,6.87,5.17,-0.1928,0.8688,1.1,4.48,2.9,3,4.66,7.07,0.58,0.7789,0.7322,2.33,0.1362,0.0843,4,3,0.06,0,0,6.5,LOW,0
HS280056,6,2025,2,34,MATH_SCIENCE,8,6.62,5.64,-0.175,0.8092,0.97,4.87,3.07,3,4.85,6.09,1.01,0.6656,0.524,1.47,0.1439,0.0872,4,3,0.06,0,0,6.7,LOW,0
HS280056,13,2025,2,34,TECHNOLOGY,8,6.82,5.37,-0.1719,0.7947,1.11,4.93,3.08,3,4.72,6.62,0.08,0.456,0.246,1.98,0.1355,0.0901,4,3,0.06,0,0,6.6,LOW,0
HS280056,14,2025,2,34,TECHNOLOGY,8,6.76,6.05,-0.1029,0.5173,0.67,5.24,2.94,3,5.74,7.2,-0.78,0.3862,0.5229,1.58,0.133,0.0848,4,3,0.06,0,0,6.9,LOW,0
HS280056,9,2025,2,34,HUMANITIES,8,7.94,6.39,-0.1105,0.6176,0.97,6.33,2.88,3,6.06,6.88,0.14,0.738,0.9808,0.52,0.1359,0.0917,4,3,0.06,0,0,7.5,LOW,0
HS280057,106,2025,2,34,MATH_SCIENCE,8,0.0,0.0,0.0,0.0,0.0,0.0,2.89,3,0.0,7.62,0.0,0.9165,1.0,7.25,0.1174,0.0516,5,0,0.09,1,0,3.0,CRITICAL,1
HS280057,2,2025,2,34,HUMANITIES,8,0.0,0.0,0.0,0.0,0.0,0.0,3.09,3,0.0,7.0,-0.24,0.6388,0.9703,7.22,0.1127,0.0491,5,0,0.09,1,0,3.0,CRITICAL,1
HS280057,3,2025,2,34,HUMANITIES,8,0.0,0.0,0.0,0.0,0.0,0.0,2.98,3,0.0,7.05,0.43,0.9198,0.9902,7.51,0.1156,0.0482,5,0,0.09,1,0,3.0,CRITICAL,1
HS280057,7,2025,2,34,MATH_SCIENCE,8,0.0,0.0,0.0,0.0,0.0,0.0,2.85,3,0.0,7.0,-0.62,0.9432,0.9894,7.35,0.1134,0.0503,5,0,0.09,1,0,3.0,CRITICAL,1
HS280057,8,2025,2,34,HUMANITIES,8,0.0,0.0,0.0,0.0,0.0,0.0,2.99,3,0.0,7.33,0.86,0.8531,0.7699,7.63,0.1087,0.0523,5,0,0.09,1,0,3.0,CRITICAL,1
HS280057,4,2025,2,34,MATH_SCIENCE,8,0.0,0.0,0.0,0.0,0.0,0.0,2.88,3,0.0,7.21,-0.08,0.795,0.484,7.33,0.1161,0.0495,5,0,0.09,1,0,3.0,CRITICAL,1
HS280057,5,2025,2,34,MATH_SCIENCE,8,0.0,0.0,0.0,0.0,0.0,0.0,2.95,3,0.0,7.35,0.11,0.9725,0.7483,7.24,0.1167,0.0504,5,0,0.09,1,0,3.0,CRITICAL,1
HS280057,6,2025,2,34,MATH_SCIENCE,8,0.0,0.0,0.0,0.0,0.0,0.0,2.94,3,0.0,7.87,0.59,0.8384,0.9648,8.2,0.1179,0.0497,5,0,0.09,1,0,3.0,CRITICAL,1
HS280057,13,2025,2,34,TECHNOLOGY,8,0.0,0.0,0.0,0.0,0.0,0.0,2.92,3,0.0,7.35,0.42,0.9252,0.7459,7.38,0.1174,0.0479,5,0,0.09,1,0,3.0,CRITICAL,1
HS280057,14,2025,2,34,TECHNOLOGY,8,0.0,0.0,0.0,0.0,0.0,0.0,3.13,3,0.0,7.0,0.02,0.7568,1.0,7.25,0.1069,0.0484,5,0,0.09,1,0,3.0,CRITICAL,1
HS280057,9,2025,2,34,HUMANITIES,8,0.0,0.0,0.0,0.0,0.0,0.0,2.97,3,0.0,7.14,1.52,1.0,0.9897,7.58,0.1096,0.0484,5,0,0.09,1,0,3.0,CRITICAL,1
HS270058,106,2025,2,34,MATH_SCIENCE,7,4.79,4.67,-0.0208,0.2786,0.81,4.85,2.92,3,4.9,6.53,-0.01,0.8715,0.9726,1.97,0.0124,0.0,1,1,0.8,0,0,6.0,MODERATE,0
HS270058,2,2025,2,34,HUMANITIES,7,6.05,5.63,-0.0099,0.2093,0.39,5.61,3.11,3,5.48,6.14,-1.01,0.8353,0.7542,0.62,0.0129,0.0,1,1,0.84,0,0,6.7,LOW,0
HS270058,3,2025,2,34,HUMANITIES,7,5.88,5.62,0.0096,0.3219,0.79,6.1,2.9,3,6.24,6.73,0.08,0.7383,0.7193,0.44,0.0124,0.0,1,1,0.84,0,0,6.7,LOW,0
HS270058,7,2025,2,34,MATH_SCIENCE,7,5.67,4.74,-0.0678,0.4205,1.08,4.96,3.08,3,4.97,7.01,0.02,0.7012,1.0,1.83,0.0125,0.0,1,1,0.78,0,0,6.2,MODERATE,0
HS270058,8,2025,2,34,HUMANITIES,7,6.31,5.62,-0.0486,0.4538,0.96,6.34,2.88,3,6.21,6.36,0.26,0.8408,0.7362,-0.06,0.0125,0.0,1,1,0.77,0,0,6.8,LOW,0
HS270058,4,2025,2,34,MATH_SCIENCE,7,5.01,4.97,-0.0245,0.2584,0.69,4.83,3.0,3,5.03,6.75,0.54,0.5659,0.737,1.45,0.0124,0.0,1,1,0.79,0,0,6.1,MODERATE,0
HS270058,5,2025,2,34,MATH_SCIENCE,7,5.31,4.58,-0.0204,0.3865,1.13,5.18,3.02,3,4.76,6.33,0.37,0.8,0.9609,1.6,0.0122,0.0,1,1,0.78,0,0,6.1,MODERATE,0
HS270058,6,2025,2,34,MATH_SCIENCE,7,5.53,4.42,-0.0824,0.5847,1.57,4.8,2.88,3,4.9,6.15,0.03,0.8188,1.0,1.3,0.0129,0.0,1,1,0.83,0,0,6.2,MODERATE,0
HS270058,13,2025,2,34,TECHNOLOGY,7,4.99,4.81,0.0404,0.3839,0.76,5.49,2.92,3,5.77,6.28,0.09,0.6825,0.4758,0.59,0.0127,0.0,1,1,0.77,0,0,6.2,MODERATE,0
HS270058,14,2025,2,34,TECHNOLOGY,7,5.37,4.7,-0.0415,0.351,1.01,5.01,2.88,3,5.0,6.73,-0.0,0.7219,0.7312,2.14,0.0121,0.0,1,1,0.81,0,0,6.0,MODERATE,0
HS270058,9,2025,2,34,HUMANITIES,7,6.71,5.78,-0.0222,0.4359,1.15,6.36,2.87,3,6.34,6.45,-0.97,0.7513,1.0,0.3,0.0121,0.0,1,1,0.79,0,0,6.9,LOW,0
HS280059,106,2025,2,34,MATH_SCIENCE,8,8.84,6.76,-0.1901,0.9468,1.28,6.4,2.87,3,6.36,9.05,0.25,0.9819,0.9503,2.57,0.0,0.0,0,4,0.17,0,0,8.2,LOW,0
HS280059,2,2025,2,34,HUMANITIES,8,8.83,7.1,-0.1811,0.9427,1.46,6.68,2.94,3,6.8,9.18,0.69,0.9749,0.9779,1.95,0.0,0.0,0,4,0.17,0,0,8.4,LOW,0
HS280059,3,2025,2,34,HUMANITIES,8,8.77,7.5,-0.1072,0.4913,0.7,7.83,2.91,3,7.36,9.06,-0.04,0.9554,1.0,1.45,0.0,0.0,0,4,0.17,0,0,8.6,LOW,0
HS280059,7,2025,2,34,MATH_SCIENCE,8,8.46,7.19,-0.1797,0.8673,1.07,6.78,2.93,3,6.66,9.67,0.29,1.0,0.9818,2.4,0.0,0.0,0,4,0.18,0,0,8.4,LOW,0
HS280059,8,2025,2,34,HUMANITIES,8,8.7,7.4,-0.213,1.1204,2.26,6.27,3.02,3,6.66,8.9,0.06,1.0,1.0,2.66,0.0,0.0,0,4,0.16,0,0,8.5,LOW,0
HS280059,4,2025,2,34,MATH_SCIENCE,8,8.41,7.22,-0.2159,0.9899,1.41,6.37,3.12,3,6.35,8.82,0.06,1.0,1.0,2.34,0.0,0.0,0,4,0.18,0,0,8.3,LOW,0
HS280059,5,2025,2,34,MATH_SCIENCE,8,8.38,7.06,-0.1308,0.611,0.58,6.86,3.1,3,7.01,9.41,-0.02,1.0,0.969,2.07,0.0,0.0,0,4,0.17,0,0,8.4,LOW,0
HS280059,6,2025,2,34,MATH_SCIENCE,8,8.43,6.84,-0.1571,0.7466,1.22,6.37,3.0,3,6.27,9.03,0.33,0.9473,0.7725,2.09,0.0,0.0,0,4,0.17,0,0,8.2,LOW,0
HS280059,13,2025,2,34,TECHNOLOGY,8,8.49,6.95,-0.1819,0.8773,1.51,6.24,2.98,3,6.3,9.04,0.44,1.0,1.0,2.52,0.0,0.0,0,4,0.18,0,0,8.4,LOW,0
HS280059,14,2025,2,34,TECHNOLOGY,8,8.44,7.16,-0.1762,0.8357,1.62,6.6,3.12,3,6.66,8.52,0.29,1.0,1.0,2.32,0.0,0.0,0,4,0.18,0,0,8.3,LOW,0
HS280059,9,2025,2,34,HUMANITIES,8,8.68,7.57,-0.181,0.8297,1.36,6.66,2.91,3,6.48,8.66,-0.28,1.0,0.9896,2.18,0.0,0.0,0,4,0.17,0,0,8.5,LOW,0
HS280060,106,2025,2,34,MATH_SCIENCE,8,7.2,6.91,-0.1206,0.6375,1.36,6.62,2.93,3,6.8,9.31,0.33,0.9507,1.0,2.13,0.0369,0.0119,2,2,0.08,0,0,8.0,LOW,0
HS280060,2,2025,2,34,HUMANITIES,8,8.02,7.4,-0.1654,0.7542,1.06,6.66,3.08,3,6.53,8.99,-0.07,0.9725,0.9582,2.58,0.036,0.0125,2,2,0.08,0,0,8.2,LOW,0
HS280060,3,2025,2,34,HUMANITIES,8,8.11,6.93,-0.1656,0.7616,0.67,6.43,3.14,3,6.95,9.09,0.43,1.0,0.9778,2.11,0.0378,0.0129,2,2,0.08,0,0,8.2,LOW,0
HS280060,7,2025,2,34,MATH_SCIENCE,8,7.62,6.81,-0.1496,0.6539,0.81,6.57,2.89,3,6.67,8.94,0.28,0.9539,0.9918,2.48,0.0375,0.0123,2,2,0.08,0,0,7.8,LOW,0
HS280060,8,2025,2,34,HUMANITIES,8,7.86,6.54,-0.1798,0.8052,0.79,6.26,3.1,3,6.81,8.69,0.23,1.0,0.9865,2.45,0.0384,0.0129,2,2,0.08,0,0,8.0,LOW,0
HS280060,4,2025,2,34,MATH_SCIENCE,8,8.1,6.77,-0.1842,0.8373,1.3,6.08,2.87,3,6.09,9.22,0.25,1.0,1.0,2.79,0.0367,0.0123,2,2,0.08,0,0,7.9,LOW,0
HS280060,5,2025,2,34,MATH_SCIENCE,8,7.83,6.71,-0.1543,0.7715,1.45,6.65,2.89,3,6.09,8.91,-0.37,0.9559,1.0,2.76,0.0366,0.0121,2,2,0.08,0,0,7.9,LOW,0
HS280060,6,2025,2,34,MATH_SCIENCE,8,7.27,7.35,-0.0811,0.5283,1.29,6.33,3.11,3,6.12,8.99,0.68,0.9543,0.9795,2.48,0.038,0.0125,2,2,0.08,0,0,8.0,LOW,0
HS280060,13,2025,2,34,TECHNOLOGY,8,8.29,6.79,-0.2037,0.9319,0.98,6.37,3.07,3,5.91,9.24,0.1,0.9597,0.9833,3.57,0.0368,0.0127,2,2,0.08,0,0,7.9,LOW,0
HS280060,14,2025,2,34,TECHNOLOGY,8,7.23,6.84,-0.1372,0.652,1.18,6.77,3.09,3,6.6,9.34,-0.29,0.9618,0.7648,2.66,0.038,0.0119,2,2,0.08,0,0,7.9,LOW,0
HS280060,9,2025,2,34,HUMANITIES,8,8.19,7.28,-0.1603,0.7642,1.31,6.85,2.88,3,7.2,8.74,-0.59,1.0,1.0,2.18,0.0371,0.0127,2,2,0.08,0,0,8.2,LOW,0
HS290061,106,2025,2,34,MATH_SCIENCE,9,4.25,3.11,-0.1116,0.5422,0.91,2.94,3.01,3,3.09,5.71,0.34,0.5786,0.2515,2.82,0.0865,0.0357,4,2,0.17,0,0,5.2,MODERATE,0
HS290061,2,2025,2,34,HUMANITIES,9,6.68,6.05,-0.02,0.2826,0.81,6.4,3.0,3,6.17,5.93,0.12,0.5197,0.4757,-0.06,0.0893,0.0371,4,2,0.18,0,0,6.8,LOW,0
HS290061,3,2025,2,34,HUMANITIES,9,6.5,5.87,-0.0506,0.3994,1.05,5.79,2.97,3,5.63,6.5,0.68,0.7761,0.7182,0.4,0.0887,0.0365,4,2,0.19,0,0,6.7,LOW,0
HS290061,7,2025,2,34,MATH_SCIENCE,9,4.05,3.46,-0.0208,0.4065,1.13,3.88,2.93,3,3.71,5.68,-0.38,0.6177,0.2576,1.81,0.0866,0.0371,4,2,0.18,0,0,5.2,MODERATE,0
HS290061,8,2025,2,34,HUMANITIES,9,6.57,6.18,0.0051,0.3606,0.68,6.77,3.12,3,6.72,5.67,0.44,0.7069,0.5061,-0.75,0.0907,0.0387,4,2,0.18,0,0,6.8,LOW,0
HS290061,4,2025,2,34,MATH_SCIENCE,9,4.05,3.17,-0.0714,0.4098,0.93,3.61,3.11,3,3.36,6.06,-1.18,0.5776,0.4805,2.9,0.086,0.036,4,2,0.17,0,0,5.1,MODERATE,0
HS290061,5,2025,2,34,MATH_SCIENCE,9,3.93,3.24,-0.0483,0.2854,0.67,3.52,3.08,3,3.27,6.63,1.3,0.5438,0.5205,3.11,0.088,0.0368,4,2,0.18,0,0,5.1,MODERATE,0
HS290061,6,2025,2,34,MATH_SCIENCE,9,4.12,3.73,-0.0384,0.3392,0.9,4.06,2.93,3,3.8,6.4,0.46,0.6379,0.5156,2.07,0.0884,0.0366,4,2,0.18,0,0,5.4,MODERATE,0
HS290061,13,2025,2,34,TECHNOLOGY,9,3.71,3.41,-0.0259,0.3863,1.03,3.19,2.86,3,3.22,6.18,-1.02,0.6261,0.7142,2.9,0.0865,0.0359,4,2,0.18,0,0,5.1,MODERATE,0
HS290061,14,2025,2,34,TECHNOLOGY,9,3.92,4.09,0.0149,0.1236,0.1,4.08,2.92,3,4.05,5.6,0.98,0.6441,0.7454,1.65,0.0916,0.0358,4,2,0.17,0,0,5.4,MODERATE,0
HS290061,9,2025,2,34,HUMANITIES,9,6.85,6.1,-0.0838,0.3847,0.61,6.05,2.89,3,5.71,6.69,-0.4,0.553,0.5241,0.6,0.0883,0.0388,4,2,0.18,0,0,6.9,LOW,0
HS180062,106,2025,2,34,MATH_SCIENCE,8,2.42,2.82,0.0262,0.4899,1.04,3.27,3.1,3,3.16,5.8,-0.53,0.5718,0.4892,2.71,0.0252,0.0126,1,2,1.57,0,0,4.6,HIGH,1
HS180062,2,2025,2,34,HUMANITIES,8,3.91,4.56,0.0888,0.7131,0.39,5.25,3.12,3,5.06,6.15,-1.15,0.7255,0.502,1.07,0.0242,0.0121,1,2,1.49,0,0,5.5,MODERATE,0
HS180062,3,2025,2,34,HUMANITIES,8,3.54,4.04,0.0515,0.4869,0.68,4.72,3.01,3,4.93,6.37,0.37,0.9826,0.9817,1.47,0.0239,0.0125,1,2,1.5,0,0,5.4,MODERATE,0
HS180062,7,2025,2,34,MATH_SCIENCE,8,2.22,3.25,0.1295,0.695,0.0,3.92,2.99,3,4.05,6.82,-0.57,0.8504,1.0,2.81,0.0242,0.012,1,2,1.57,0,0,4.7,HIGH,1
HS180062,8,2025,2,34,HUMANITIES,8,4.31,4.24,0.0285,0.3416,0.59,4.41,2.92,3,4.49,6.26,0.38,0.7231,0.5049,1.41,0.0241,0.0131,1,2,1.48,0,0,5.5,MODERATE,0
HS180062,4,2025,2,34,MATH_SCIENCE,8,2.46,2.82,-0.0,0.5851,1.46,3.31,2.94,3,3.47,5.98,0.4,0.7587,0.4896,2.47,0.0239,0.0128,1,2,1.58,0,0,4.6,HIGH,1
HS180062,5,2025,2,34,MATH_SCIENCE,8,2.53,2.32,-0.0334,0.3098,0.71,2.59,2.99,3,2.54,6.89,0.56,0.7442,0.7615,3.99,0.0241,0.0128,1,2,1.62,0,0,4.4,HIGH,1
HS180062,6,2025,2,34,MATH_SCIENCE,8,2.88,3.14,0.0557,0.5161,0.29,3.88,2.87,3,3.92,5.76,-0.92,0.7581,0.9775,1.69,0.0238,0.0127,1,2,1.62,0,0,4.8,HIGH,1
HS180062,13,2025,2,34,TECHNOLOGY,8,2.31,2.99,0.0888,0.539,0.0,3.65,3.01,3,3.63,5.99,-0.24,0.7847,0.7829,2.52,0.024,0.0123,1,2,1.62,0,0,4.7,HIGH,1
HS180062,14,2025,2,34,TECHNOLOGY,8,2.69,3.01,0.0548,0.391,0.19,3.35,2.94,3,3.45,7.01,-0.29,0.7164,0.4959,3.39,0.0243,0.0122,1,2,1.48,0,0,4.7,HIGH,1
HS180062,9,2025,2,34,HUMANITIES,8,4.21,4.27,0.0048,0.414,0.48,4.87,3.04,3,4.91,5.94,0.12,0.7745,1.0,0.96,0.0241,0.012,1,2,1.52,0,0,5.6,MODERATE,0
HS280063,106,2025,2,34,MATH_SCIENCE,8,6.32,5.61,-0.0434,0.3404,0.87,5.65,3.01,3,5.74,5.87,0.34,0.6163,0.7222,-0.02,0.1047,0.0777,2,2,0.34,0,0,6.4,MODERATE,0
HS280063,2,2025,2,34,HUMANITIES,8,5.34,5.24,-0.0125,0.1945,0.52,4.99,3.07,3,5.33,5.47,1.03,0.7802,0.5191,0.16,0.1026,0.0737,2,2,0.33,0,0,6.1,MODERATE,0
HS280063,3,2025,2,34,HUMANITIES,8,5.25,5.09,-0.0025,0.2779,0.71,5.49,2.95,3,5.38,6.54,-0.72,0.5373,0.4857,0.74,0.0955,0.0736,2,2,0.35,0,0,6.2,MODERATE,0
HS280063,7,2025,2,34,MATH_SCIENCE,8,6.02,5.26,-0.0362,0.2861,0.79,5.76,2.88,3,5.37,5.4,-0.62,0.5054,0.7683,0.04,0.0955,0.0775,2,2,0.33,0,0,6.4,MODERATE,0
HS280063,8,2025,2,34,HUMANITIES,8,5.87,5.34,0.0025,0.4328,1.06,5.69,3.06,3,5.4,5.03,0.08,0.494,0.7315,-0.45,0.1014,0.0751,2,2,0.32,0,0,6.2,MODERATE,0
HS280063,4,2025,2,34,MATH_SCIENCE,8,5.55,5.36,0.005,0.3665,1.04,5.76,3.13,3,5.35,5.35,-0.25,0.7225,1.0,-0.15,0.0987,0.0765,2,2,0.34,0,0,6.3,MODERATE,0
HS280063,5,2025,2,34,MATH_SCIENCE,8,6.06,5.2,-0.041,0.3897,1.11,5.71,3.03,3,5.73,6.26,-0.05,0.6195,0.7134,0.82,0.0957,0.0768,2,2,0.34,0,0,6.3,MODERATE,0
HS280063,6,2025,2,34,MATH_SCIENCE,8,6.05,5.51,-0.0636,0.4114,0.97,5.45,3.06,3,5.51,5.57,-0.12,0.5136,0.5181,0.17,0.1006,0.075,2,2,0.35,0,0,6.3,MODERATE,0
HS280063,13,2025,2,34,TECHNOLOGY,8,6.05,5.29,-0.074,0.4581,1.06,5.31,3.04,3,5.6,6.26,0.49,0.715,0.4804,0.57,0.1035,0.077,2,2,0.33,0,0,6.3,MODERATE,0
HS280063,14,2025,2,34,TECHNOLOGY,8,6.05,5.4,-0.069,0.5041,0.99,5.68,3.13,3,5.72,5.81,-0.26,0.5675,0.4911,0.42,0.0986,0.0738,2,2,0.35,0,0,6.2,MODERATE,0
HS280063,9,2025,2,34,HUMANITIES,8,5.76,5.14,0.0102,0.3161,0.78,5.47,3.07,3,5.66,5.63,0.38,0.7148,0.723,0.04,0.099,0.073,2,2,0.33,0,0,6.3,MODERATE,0
HS260064,106,2025,2,34,MATH_SCIENCE,6,8.17,7.01,-0.1476,0.7167,1.36,6.11,2.86,3,6.34,5.52,1.06,0.661,0.2437,-0.58,0.0838,0.0597,2,3,1.42,0,1,7.5,LOW,0
HS260064,2,2025,2,34,HUMANITIES,6,7.93,8.02,-0.1328,0.715,1.26,7.22,2.89,3,6.9,6.28,-0.19,0.656,0.7462,-0.49,0.0859,0.0649,2,3,1.35,0,1,7.9,LOW,0
HS260064,3,2025,2,34,HUMANITIES,6,8.46,8.08,-0.1081,0.5254,0.67,7.84,2.87,3,7.29,5.79,0.46,0.9363,0.9684,-1.86,0.0888,0.061,2,3,1.37,0,1,8.0,LOW,0
HS260064,7,2025,2,34,MATH_SCIENCE,6,7.97,6.9,-0.1466,0.6782,0.67,6.58,3.06,3,6.54,5.85,-0.31,0.7766,1.0,-0.4,0.0877,0.0594,2,3,1.42,0,1,7.3,LOW,0
HS260064,8,2025,2,34,HUMANITIES,6,8.57,8.23,-0.1015,0.4291,0.58,7.33,3.14,3,7.63,5.81,0.78,0.7871,0.5087,-1.97,0.0912,0.0601,2,3,1.46,0,1,8.0,LOW,0
HS260064,4,2025,2,34,MATH_SCIENCE,6,7.97,6.56,-0.0946,0.6213,1.19,6.1,3.09,3,6.49,5.13,-0.67,0.9361,0.7675,-1.13,0.0845,0.0653,2,3,1.46,0,1,7.3,LOW,0
HS260064,5,2025,2,34,MATH_SCIENCE,6,8.32,7.1,-0.1882,0.9469,1.31,6.47,3.05,3,6.32,6.0,0.44,0.8964,0.9926,-0.52,0.0869,0.065,2,3,1.42,0,1,7.6,LOW,0
HS260064,6,2025,2,34,MATH_SCIENCE,6,7.17,6.6,-0.1751,0.8577,1.46,6.03,2.86,3,6.04,5.97,-1.1,0.711,0.523,-0.22,0.0844,0.0602,2,3,1.41,0,1,7.2,LOW,0
HS260064,13,2025,2,34,TECHNOLOGY,6,8.03,6.41,-0.1373,0.6956,1.26,6.46,3.09,3,6.11,5.86,-0.49,0.616,0.5099,-0.36,0.0871,0.0618,2,3,1.35,0,1,7.2,LOW,0
HS260064,14,2025,2,34,TECHNOLOGY,6,7.79,6.92,-0.1532,0.7963,1.57,6.23,2.95,3,6.41,5.86,0.59,0.7811,0.7598,-0.09,0.0865,0.0595,2,3,1.36,0,1,7.5,LOW,0
HS260064,9,2025,2,34,HUMANITIES,6,8.61,7.22,-0.1361,0.5749,0.69,7.36,2.86,3,7.18,6.27,-0.32,0.7505,0.7222,-1.14,0.0891,0.0626,2,3,1.4,0,1,7.9,LOW,0
HS280065,106,2025,2,34,MATH_SCIENCE,8,5.1,4.26,-0.0283,0.322,0.49,4.34,3.06,3,4.29,7.35,-0.32,0.6879,0.7548,3.02,0.0368,0.0393,0,2,0.83,1,0,6.0,MODERATE,0
HS280065,2,2025,2,34,HUMANITIES,8,7.91,7.27,-0.0357,0.4034,0.79,6.53,3.13,3,6.45,7.93,0.6,0.7623,1.0,0.89,0.0394,0.0357,0,2,0.86,1,0,7.7,LOW,0
HS280065,3,2025,2,34,HUMANITIES,8,7.22,6.71,-0.1005,0.5781,1.23,6.37,2.99,3,6.42,6.88,0.34,0.6839,0.7407,0.92,0.0378,0.0358,0,2,0.84,1,0,7.6,LOW,0
HS280065,7,2025,2,34,MATH_SCIENCE,8,4.47,4.56,0.0,0.2855,0.59,4.16,2.92,3,4.42,7.07,0.47,0.7829,0.7435,2.51,0.0372,0.0387,0,2,0.84,1,0,6.0,MODERATE,0
HS280065,8,2025,2,34,HUMANITIES,8,7.93,7.5,0.0072,0.3367,0.57,7.38,3.09,3,7.12,7.04,-0.47,0.7828,0.7328,0.04,0.0377,0.038,0,2,0.82,1,0,7.8,LOW,0
HS280065,4,2025,2,34,MATH_SCIENCE,8,4.92,4.57,-0.0371,0.2261,0.3,4.31,3.04,3,4.58,7.19,-0.59,0.8964,0.9844,2.54,0.0392,0.0371,0,2,0.89,1,0,6.1,MODERATE,0
HS280065,5,2025,2,34,MATH_SCIENCE,8,4.89,4.53,-0.0517,0.397,0.93,3.91,2.93,3,3.86,7.17,0.13,0.5095,0.4823,3.42,0.0382,0.0381,0,2,0.83,1,0,5.9,MODERATE,0
HS280065,6,2025,2,34,MATH_SCIENCE,8,4.55,4.61,-0.0101,0.1416,0.41,4.72,3.04,3,4.34,7.21,0.16,0.8272,1.0,2.85,0.0361,0.0392,0,2,0.87,1,0,5.9,MODERATE,0
